day,machine,Well.ID,line,pipettor,note
22,2,179,28x67,linnea,
22,2,180,116x135,linnea,
22,2,181,48,linnea,
22,2,182,65x65,linnea,
22,2,183,127x127,linnea,
22,2,184,129x129,linnea,
22,2,185,51,linnea,
22,2,186,71,linnea,
22,2,187,blank,linnea,
22,2,188,8x8,linnea,
22,2,189,37x37,linnea,
22,2,190,66,linnea,
22,2,191,74x74,linnea,
22,2,192,27x20,linnea,
22,2,193,92x20,linnea,
22,2,194,113x113,linnea,
22,2,195,96x96,linnea,
22,2,196,117x46,linnea,
22,2,197,111x93,linnea,
22,2,198,114,linnea,
22,2,199,28x67,linnea,
22,2,200,44,linnea,
