Day,Machine,Plate,Bioscreen_plate,Well,Line,Rack,Column,Row,Pipettor,Aberrant,Volume,Shaking
6,1,2,2,19,Ma+1.3,3,J,4,Kismet,TRUE,150,Medium
6,1,2,2,20,K59,3,J,5,Kismet,TRUE,150,Medium
6,1,2,2,21,M6,3,J,6,Kismet,TRUE,150,Medium
6,1,2,2,22,blank,n,n,n,Kismet,TRUE,150,Medium
6,1,2,2,23,M38,1,A,1,Kismet,TRUE,150,Medium
6,1,2,2,24,M50,1,A,2,Kismet,TRUE,150,Medium
6,1,2,2,25,M26,1,A,3,Kismet,TRUE,150,Medium
6,1,2,2,26,Ma+2.1,1,A,4,Kismet,TRUE,150,Medium
6,1,2,2,27,K40,1,A,5,Kismet,TRUE,150,Medium
6,1,2,2,28,M21,1,A,6,Kismet,TRUE,150,Medium
6,1,2,2,29,K14,1,A,7,Kismet,TRUE,150,Medium
6,1,2,2,30,M17,1,A,8,Kismet,TRUE,150,Medium
6,1,2,2,31,K101,1,A,9,Kismet,TRUE,150,Medium
6,1,2,2,32,K127,1,A,10,Kismet,TRUE,150,Medium
6,1,2,2,33,K5,1,B,1,Kismet,TRUE,150,Medium
6,1,2,2,34,K98,1,B,2,Kismet,TRUE,150,Medium
6,1,2,2,35,K57,1,B,3,Kismet,TRUE,150,Medium
6,1,2,2,36,K111,1,B,4,Kismet,TRUE,150,Medium
6,1,2,2,37,K97,1,B,5,Kismet,TRUE,150,Medium
6,1,2,2,38,K16,1,B,6,Kismet,TRUE,150,Medium
6,1,2,2,39,K66,1,B,7,Kismet,TRUE,150,Medium
6,1,2,2,40,K60,1,B,8,Kismet,TRUE,150,Medium
6,1,2,2,41,K104,1,B,9,Kismet,TRUE,150,Medium
6,1,2,2,42,K76,1,B,10,Kismet,TRUE,150,Medium
6,1,2,2,43,Malpha-3.1,1,C,1,Kismet,TRUE,150,Medium
6,1,2,2,44,K116,1,C,2,Kismet,TRUE,150,Medium
6,1,2,2,45,K74,1,C,3,Kismet,TRUE,150,Medium
6,1,2,2,46,Ma-1.2,1,C,4,Kismet,TRUE,150,Medium
6,1,2,2,47,M73,1,C,5,Kismet,TRUE,150,Medium
6,1,2,2,48,M118,1,C,6,Kismet,TRUE,150,Medium
6,1,2,2,49,Malpha-1.2,1,C,7,Kismet,TRUE,150,Medium
6,1,2,2,50,K95,1,C,8,Kismet,TRUE,150,Medium
6,1,2,2,51,M169,1,C,9,Kismet,TRUE,150,Medium
6,1,2,2,52,M211,1,C,10,Kismet,TRUE,150,Medium
6,1,2,2,53,K65,1,D,1,Kismet,TRUE,150,Medium
6,1,2,2,54,K81,1,D,2,Kismet,TRUE,150,Medium
6,1,2,2,55,M197,1,D,3,Kismet,TRUE,150,Medium
6,1,2,2,56,M193,1,D,4,Kismet,TRUE,150,Medium
6,1,2,2,57,M49,1,D,5,Kismet,TRUE,150,Medium
6,1,2,2,58,K31,1,D,6,Kismet,TRUE,150,Medium
6,1,2,2,59,K88,1,D,7,Kismet,TRUE,150,Medium
6,1,2,2,60,K55,1,D,8,Kismet,TRUE,150,Medium
6,1,2,2,61,K135,1,D,9,Kismet,TRUE,150,Medium
6,1,2,2,62,K82,1,D,10,Kismet,TRUE,150,Medium
6,1,2,2,63,M78,1,E,1,Kismet,TRUE,150,Medium
6,1,2,2,64,M109,1,E,2,Kismet,TRUE,150,Medium
6,1,2,2,65,Ma-2.1,1,E,3,Kismet,TRUE,150,Medium
6,1,2,2,66,K44,1,E,4,Kismet,TRUE,150,Medium
6,1,2,2,67,M174,1,E,5,Kismet,TRUE,150,Medium
6,1,2,2,68,K17,1,E,6,Kismet,TRUE,150,Medium
6,1,2,2,69,K18,1,E,7,Kismet,TRUE,150,Medium
6,1,2,2,70,K110,1,E,8,Kismet,TRUE,150,Medium
6,1,2,2,71,M157,1,E,9,Kismet,TRUE,150,Medium
6,1,2,2,72,K71,1,E,10,Kismet,TRUE,150,Medium
6,1,2,2,73,M85,1,F,1,Kismet,TRUE,150,Medium
6,1,2,2,74,M145,1,F,2,Kismet,TRUE,150,Medium
6,1,2,2,75,K75,1,F,3,Kismet,TRUE,150,Medium
6,1,2,2,76,K47,1,F,4,Kismet,TRUE,150,Medium
6,1,2,2,77,K24,1,F,5,Kismet,TRUE,150,Medium
6,1,2,2,78,K96,1,F,6,Kismet,TRUE,150,Medium
6,1,2,2,79,M214,1,F,7,Kismet,TRUE,150,Medium
6,1,2,2,80,M206,1,F,8,Kismet,TRUE,150,Medium
6,1,2,2,81,M133,1,F,9,Kismet,TRUE,150,Medium
6,1,2,2,82,M210,1,F,10,Kismet,TRUE,150,Medium
6,1,2,2,83,K89,1,G,1,Kismet,TRUE,150,Medium
6,1,2,2,84,M173,1,G,2,Kismet,TRUE,150,Medium
6,1,2,2,85,M220,1,G,3,Kismet,TRUE,150,Medium
6,1,2,2,86,M5,1,G,4,Kismet,TRUE,150,Medium
6,1,2,2,87,M89,1,G,5,Kismet,TRUE,150,Medium
6,1,2,2,88,M14,1,G,6,Kismet,TRUE,150,Medium
6,1,2,2,89,M93,1,G,7,Kismet,TRUE,150,Medium
6,1,2,2,90,M208,1,G,8,Kismet,TRUE,150,Medium
6,1,2,2,91,M150,1,G,9,Kismet,TRUE,150,Medium
6,1,2,2,92,M1,1,G,10,Kismet,TRUE,150,Medium
6,1,2,2,93,M202,1,H,1,Kismet,TRUE,150,Medium
6,1,2,2,94,K68,1,H,2,Kismet,TRUE,150,Medium
6,1,2,2,95,M65,1,H,3,Kismet,TRUE,150,Medium
6,1,2,2,96,K8,1,H,4,Kismet,TRUE,150,Medium
6,1,2,2,97,M177,1,H,5,Kismet,TRUE,150,Medium
6,1,2,2,98,K79,1,H,6,Kismet,TRUE,150,Medium
6,1,2,2,99,Ma-3.1,1,H,7,Kismet,TRUE,150,Medium
6,1,2,2,100,M117,1,H,8,Kismet,TRUE,150,Medium
6,2,1,3,1,Ma-1.3,1,H,9,Kismet,FALSE,150,Medium
6,2,1,3,2,M62,1,H,10,Kismet,FALSE,150,Medium
6,2,1,3,3,K107,1,I,1,Kismet,FALSE,150,Medium
6,2,1,3,4,K54,1,I,2,Kismet,FALSE,150,Medium
6,2,1,3,5,M57,1,I,3,Kismet,FALSE,150,Medium
6,2,1,3,6,M186,1,I,4,Kismet,FALSE,150,Medium
6,2,1,3,7,K43,1,I,5,Kismet,FALSE,150,Medium
6,2,1,3,8,M121,1,I,6,Kismet,FALSE,150,Medium
6,2,1,3,9,Malpha+3.1,1,I,7,Kismet,FALSE,150,Medium
6,2,1,3,10,Malpha+2.2,1,I,8,Kismet,FALSE,150,Medium
6,2,1,3,11,K87,1,I,9,Kismet,FALSE,150,Medium
6,2,1,3,12,K22,1,I,10,Kismet,FALSE,150,Medium
6,2,1,3,13,M165,1,J,1,Kismet,FALSE,150,Medium
6,2,1,3,14,K61,1,J,2,Kismet,FALSE,150,Medium
6,2,1,3,15,K12,1,J,3,Kismet,FALSE,150,Medium
6,2,1,3,16,K136,1,J,4,Kismet,FALSE,150,Medium
6,2,1,3,17,K108,1,J,5,Kismet,FALSE,150,Medium
6,2,1,3,18,K50,1,J,6,Kismet,FALSE,150,Medium
6,2,1,3,19,M105,1,J,7,Kismet,FALSE,150,Medium
6,2,1,3,20,Malpha+2.3,1,J,8,Kismet,FALSE,150,Medium
6,2,1,3,21,Ma+1.1,1,J,9,Kismet,FALSE,150,Medium
6,2,1,3,22,M113,1,J,10,Kismet,FALSE,150,Medium
6,2,1,3,23,K80,2,A,1,Matt,FALSE,150,Medium
6,2,1,3,24,M218,2,A,2,Matt,FALSE,150,Medium
6,2,1,3,25,K120,2,A,3,Matt,FALSE,150,Medium
6,2,1,3,26,K11,2,A,4,Matt,FALSE,150,Medium
6,2,1,3,27,M216,2,A,5,Matt,FALSE,150,Medium
6,2,1,3,28,M209,2,A,6,Matt,FALSE,150,Medium
6,2,1,3,29,K7,2,A,7,Matt,FALSE,150,Medium
6,2,1,3,30,M94,2,A,8,Matt,FALSE,150,Medium
6,2,1,3,31,M97,2,A,9,Matt,FALSE,150,Medium
6,2,1,3,32,M102,2,A,10,Matt,FALSE,150,Medium
6,2,1,3,33,M45,2,B,1,Matt,FALSE,150,Medium
6,2,1,3,34,K46,2,B,2,Matt,FALSE,150,Medium
6,2,1,3,35,M213,2,B,3,Matt,FALSE,150,Medium
6,2,1,3,36,K103,2,B,4,Matt,FALSE,150,Medium
6,2,1,3,37,K117,2,B,5,Matt,FALSE,150,Medium
6,2,1,3,38,K25,2,B,6,Matt,FALSE,150,Medium
6,2,1,3,39,K85,2,B,7,Matt,FALSE,150,Medium
6,2,1,3,40,M106,2,B,8,Matt,FALSE,150,Medium
6,2,1,3,41,K10,2,B,9,Matt,FALSE,150,Medium
6,2,1,3,42,Malpha+1.1,2,B,10,Matt,FALSE,150,Medium
6,2,1,3,43,Ma-2.2,2,C,1,Matt,FALSE,150,Medium
6,2,1,3,44,K41,2,C,2,Matt,FALSE,150,Medium
6,2,1,3,45,K48,2,C,3,Matt,FALSE,150,Medium
6,2,1,3,46,K36,2,C,4,Matt,FALSE,150,Medium
6,2,1,3,47,K78,2,C,5,Matt,FALSE,150,Medium
6,2,1,3,48,K99,2,C,6,Matt,FALSE,150,Medium
6,2,1,3,49,M158,2,C,7,Matt,FALSE,150,Medium
6,2,1,3,50,M215,2,C,8,Matt,FALSE,150,Medium
6,2,1,3,51,K1,2,C,9,Matt,FALSE,150,Medium
6,2,1,3,52,Malpha+2.1,2,C,10,Matt,FALSE,150,Medium
6,2,1,3,53,K93,2,D,1,Matt,FALSE,150,Medium
6,2,1,3,54,M130,2,D,2,Matt,FALSE,150,Medium
6,2,1,3,55,K125,2,D,3,Matt,FALSE,150,Medium
6,2,1,3,56,Ma+1.2,2,D,4,Matt,FALSE,150,Medium
6,2,1,3,57,K122,2,D,5,Matt,FALSE,150,Medium
6,2,1,3,58,M219,2,D,6,Matt,FALSE,150,Medium
6,2,1,3,59,K124,2,D,7,Matt,FALSE,150,Medium
6,2,1,3,60,K70,2,D,8,Matt,FALSE,150,Medium
6,2,1,3,61,M86,2,D,9,Matt,FALSE,150,Medium
6,2,1,3,62,M137,2,D,10,Matt,FALSE,150,Medium
6,2,1,3,63,K35,2,E,1,Matt,FALSE,150,Medium
6,2,1,3,64,K53,2,E,2,Matt,FALSE,150,Medium
6,2,1,3,65,Ma+3.2,2,E,3,Matt,FALSE,150,Medium
6,2,1,3,66,Malpha+1.3,2,E,4,Matt,FALSE,150,Medium
6,2,1,3,67,Ma-3.2,2,E,5,Matt,FALSE,150,Medium
6,2,1,3,68,M153,2,E,6,Matt,FALSE,150,Medium
6,2,1,3,69,M194,2,E,7,Matt,FALSE,150,Medium
6,2,1,3,70,M33,2,E,8,Matt,FALSE,150,Medium
6,2,1,3,71,M2,2,E,9,Matt,FALSE,150,Medium
6,2,1,3,72,K27,2,E,10,Matt,FALSE,150,Medium
6,2,1,3,73,K100,2,F,1,Matt,FALSE,150,Medium
6,2,1,3,74,K15,2,F,2,Matt,FALSE,150,Medium
6,2,1,3,75,K56,2,F,3,Matt,FALSE,150,Medium
6,2,1,3,76,K6,2,F,4,Matt,FALSE,150,Medium
6,2,1,3,77,K83,2,F,5,Matt,FALSE,150,Medium
6,2,1,3,78,K26,2,F,6,Matt,FALSE,150,Medium
6,2,1,3,79,M114,2,F,7,Matt,FALSE,150,Medium
6,2,1,3,80,K30,2,F,8,Matt,FALSE,150,Medium
6,2,1,3,81,M207,2,F,9,Matt,FALSE,150,Medium
6,2,1,3,82,Ma+2.3,2,F,10,Matt,FALSE,150,Medium
6,2,1,3,83,M204,2,G,1,Matt,FALSE,150,Medium
6,2,1,3,84,M166,2,G,2,Matt,FALSE,150,Medium
6,2,1,3,85,K23,2,G,3,Matt,FALSE,150,Medium
6,2,1,3,86,M22,2,G,4,Matt,FALSE,150,Medium
6,2,1,3,87,M190,2,G,5,Matt,FALSE,150,Medium
6,2,1,3,88,M53,2,G,6,Matt,FALSE,150,Medium
6,2,1,3,89,K69,2,G,7,Matt,FALSE,150,Medium
6,2,1,3,90,Malpha-2.2,2,G,8,Matt,FALSE,150,Medium
6,2,1,3,91,M134,2,G,9,Matt,FALSE,150,Medium
6,2,1,3,92,K45,2,G,10,Matt,FALSE,150,Medium
6,2,1,3,93,K62,2,H,1,Matt,FALSE,150,Medium
6,2,1,3,94,K67,2,H,2,Matt,FALSE,150,Medium
6,2,1,3,95,K113,2,H,3,Matt,FALSE,150,Medium
6,2,1,3,96,M149,2,H,4,Matt,FALSE,150,Medium
6,2,1,3,97,Malpha-3.3,2,H,5,Matt,FALSE,150,Medium
6,2,1,3,98,M10,2,H,6,Matt,FALSE,150,Medium
6,2,1,3,99,M161,2,H,7,Matt,FALSE,150,Medium
6,2,1,3,100,K114,2,H,8,Matt,FALSE,150,Medium
6,2,2,4,1,K106,2,H,9,Matt,FALSE,150,Medium
6,2,2,4,2,K126,2,H,10,Matt,FALSE,150,Medium
6,2,2,4,3,K77,2,I,1,Matt,FALSE,150,Medium
6,2,2,4,4,K51,2,I,2,Matt,FALSE,150,Medium
6,2,2,4,5,K133,2,I,3,Matt,FALSE,150,Medium
6,2,2,4,6,M126,2,I,4,Matt,FALSE,150,Medium
6,2,2,4,7,M25,2,I,5,Matt,FALSE,150,Medium
6,2,2,4,8,K3,2,I,6,Matt,FALSE,150,Medium
6,2,2,4,9,K134,2,I,7,Matt,FALSE,150,Medium
6,2,2,4,10,K2,2,I,8,Matt,FALSE,150,Medium
6,2,2,4,11,K102,2,I,9,Matt,FALSE,150,Medium
6,2,2,4,12,M178,2,I,10,Matt,FALSE,150,Medium
6,2,2,4,13,K4,2,J,1,Matt,FALSE,150,Medium
6,2,2,4,14,K49,2,J,2,Matt,FALSE,150,Medium
6,2,2,4,15,Malpha-1.1,2,J,3,Matt,FALSE,150,Medium
6,2,2,4,16,K119,2,J,4,Matt,FALSE,150,Medium
6,2,2,4,17,K109,2,J,5,Matt,FALSE,150,Medium
6,2,2,4,18,Malpha-2.1,2,J,6,Matt,FALSE,150,Medium
6,2,2,4,19,K37,2,J,7,Matt,FALSE,150,Medium
6,2,2,4,20,K118,2,J,8,Matt,FALSE,150,Medium
6,2,2,4,21,K123,2,J,9,Matt,FALSE,150,Medium
6,2,2,4,22,Malpha-3.2,2,J,10,Matt,FALSE,150,Medium
6,2,2,4,23,K129,3,A,1,Matt,FALSE,150,Medium
6,2,2,4,24,K73,3,A,2,Matt,FALSE,150,Medium
6,2,2,4,25,Malpha-1.3,3,A,3,Matt,FALSE,150,Medium
6,2,2,4,26,M185,3,A,4,Matt,FALSE,150,Medium
6,2,2,4,27,M61,3,A,5,Matt,FALSE,150,Medium
6,2,2,4,28,K39,3,A,6,Matt,FALSE,150,Medium
6,2,2,4,29,K84,3,A,7,Matt,FALSE,150,Medium
6,2,2,4,30,Ma+3.3,3,B,1,Matt,FALSE,150,Medium
6,2,2,4,31,K91,3,B,2,Matt,FALSE,150,Medium
6,2,2,4,32,M212,3,B,3,Matt,FALSE,150,Medium
6,2,2,4,33,K86,3,B,4,Matt,FALSE,150,Medium
6,2,2,4,34,M69,3,B,5,Matt,FALSE,150,Medium
6,2,2,4,35,Malpha+3.2,3,B,6,Matt,FALSE,150,Medium
6,2,2,4,36,M46,3,B,7,Matt,FALSE,150,Medium
6,2,2,4,37,K29,3,C,1,Matt,FALSE,150,Medium
6,2,2,4,38,M182,3,C,2,Matt,FALSE,150,Medium
6,2,2,4,39,M37,3,C,3,Matt,FALSE,150,Medium
6,2,2,4,40,K58,3,C,4,Matt,FALSE,150,Medium
6,2,2,4,41,Ma-1.1,3,C,5,Matt,FALSE,150,Medium
6,2,2,4,42,K72,3,C,6,Matt,FALSE,150,Medium
6,2,2,4,43,M203,3,C,7,Matt,FALSE,150,Medium
6,2,2,4,44,M125,3,D,1,Kismet,FALSE,150,Medium
6,2,2,4,45,K9,3,D,2,Kismet,FALSE,150,Medium
6,2,2,4,46,M142,3,D,3,Kismet,FALSE,150,Medium
6,2,2,4,47,M198,3,D,4,Kismet,FALSE,150,Medium
6,2,2,4,48,K130,3,D,5,Kismet,FALSE,150,Medium
6,2,2,4,49,Ma+3.1,3,D,6,Kismet,FALSE,150,Medium
6,2,2,4,50,Malpha+1.2,3,D,7,Kismet,FALSE,150,Medium
6,2,2,4,51,K105,3,E,1,Kismet,FALSE,150,Medium
6,2,2,4,52,M101,3,E,2,Kismet,FALSE,150,Medium
6,2,2,4,53,K28,3,E,3,Kismet,FALSE,150,Medium
6,2,2,4,54,M205,3,E,4,Kismet,FALSE,150,Medium
6,2,2,4,55,K94,3,E,5,Kismet,FALSE,150,Medium
6,2,2,4,56,Ma-2.3,3,E,6,Kismet,FALSE,150,Medium
6,2,2,4,57,K38,3,F,1,Kismet,FALSE,150,Medium
6,2,2,4,58,M70,3,F,2,Kismet,FALSE,150,Medium
6,2,2,4,59,K32,3,F,3,Kismet,FALSE,150,Medium
6,2,2,4,60,K64,3,F,4,Kismet,FALSE,150,Medium
6,2,2,4,61,K112,3,F,5,Kismet,FALSE,150,Medium
6,2,2,4,62,M41,3,F,6,Kismet,FALSE,150,Medium
6,2,2,4,63,M77,3,G,1,Kismet,FALSE,150,Medium
6,2,2,4,64,K33,3,G,2,Kismet,FALSE,150,Medium
6,2,2,4,65,K34,3,G,3,Kismet,FALSE,150,Medium
6,2,2,4,66,M81,3,G,4,Kismet,FALSE,150,Medium
6,2,2,4,67,M30,3,G,5,Kismet,FALSE,150,Medium
6,2,2,4,68,K115,3,G,6,Kismet,FALSE,150,Medium
6,2,2,4,69,K128,3,H,1,Kismet,FALSE,150,Medium
6,2,2,4,70,K42,3,H,2,Kismet,FALSE,150,Medium
6,2,2,4,71,M154,3,H,3,Kismet,FALSE,150,Medium
6,2,2,4,72,K92,3,H,4,Kismet,FALSE,150,Medium
6,2,2,4,73,K20,3,H,5,Kismet,FALSE,150,Medium
6,2,2,4,74,Ma+2.2,3,H,6,Kismet,FALSE,150,Medium
6,2,2,4,75,K19,3,I,1,Kismet,FALSE,150,Medium
6,2,2,4,76,M13,3,I,2,Kismet,FALSE,150,Medium
6,2,2,4,77,K90,3,I,3,Kismet,FALSE,150,Medium
6,2,2,4,78,K121,3,I,4,Kismet,FALSE,150,Medium
6,2,2,4,79,K131,3,I,5,Kismet,FALSE,150,Medium
6,2,2,4,80,M129,3,I,6,Kismet,FALSE,150,Medium
6,2,2,4,81,M141,3,J,1,Kismet,FALSE,150,Medium
6,2,2,4,82,M181,3,J,2,Kismet,FALSE,150,Medium
6,2,2,4,83,K63,3,J,3,Kismet,FALSE,150,Medium
6,2,2,4,84,Ma+1.3,3,J,4,Kismet,FALSE,150,Medium
6,2,2,4,85,K59,3,J,5,Kismet,FALSE,150,Medium
6,2,2,4,86,M6,3,J,6,Kismet,FALSE,150,Medium
6,2,2,4,87,blank,n,n,n,Kismet,FALSE,150,Medium
6,2,2,4,88,M38,1,A,1,Kismet,FALSE,150,Medium
6,2,2,4,89,M50,1,A,2,Kismet,FALSE,150,Medium
6,2,2,4,90,M26,1,A,3,Kismet,FALSE,150,Medium
6,2,2,4,91,Ma+2.1,1,A,4,Kismet,FALSE,150,Medium
6,2,2,4,92,K40,1,A,5,Kismet,FALSE,150,Medium
6,2,2,4,93,M21,1,A,6,Kismet,FALSE,150,Medium
6,2,2,4,94,K14,1,A,7,Kismet,FALSE,150,Medium
6,2,2,4,95,M17,1,A,8,Kismet,FALSE,150,Medium
6,2,2,4,96,K101,1,A,9,Kismet,FALSE,150,Medium
6,2,2,4,97,K127,1,A,10,Kismet,FALSE,150,Medium
6,2,2,4,98,K5,1,B,1,Kismet,FALSE,150,Medium
6,2,2,4,99,K98,1,B,2,Kismet,FALSE,150,Medium
6,2,2,4,100,K57,1,B,3,Kismet,FALSE,150,Medium
7,2,1,1,1,K111,1,B,4,Bryn,FALSE,150,Medium
7,2,1,1,2,K97,1,B,5,Bryn,FALSE,150,Medium
7,2,1,1,3,K16,1,B,6,Bryn,FALSE,150,Medium
7,2,1,1,4,K66,1,B,7,Bryn,FALSE,150,Medium
7,2,1,1,5,K60,1,B,8,Bryn,FALSE,150,Medium
7,2,1,1,6,K104,1,B,9,Bryn,FALSE,150,Medium
7,2,1,1,7,K76,1,B,10,Bryn,FALSE,150,Medium
7,2,1,1,8,Malpha-3.1,1,C,1,Bryn,FALSE,150,Medium
