"Line.ID","dataset","machine","day","plate","initOD","finalOD","maxSlope","OD_maxSlope","time_maxSlope","finalTime","mateA","mateB","genotype","ploidy","RDH","petite","MA","KO","plasmidTransformed"
"34","Sep2019",1,1,2,0.221666666666667,1.45083333333333,0.263891078161604,0.592,8.5,21,"34",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"59","Sep2019",1,1,2,0.2355,1.21566666666667,0.257981856521816,0.603,8,21,"59",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"123","Sep2019",1,1,2,0.225166666666667,1.209,0.260087833542366,0.548,8,21,"123",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"63x48","Sep2019",1,1,2,0.208833333333333,1.13733333333333,0.229020481445907,0.577,10.5,21,"63",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"117","Sep2019",1,1,2,0.221333333333333,1.198,0.260485556466405,0.641,9,21,"117",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"73","Sep2019",1,1,2,0.221166666666667,1.25383333333333,0.265274940319804,0.587,8.5,21,"73",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"6","Sep2019",1,1,2,0.218166666666667,1.19166666666667,0.267861569536176,0.559,8.5,21,"6",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"46x48","Sep2019",1,1,2,0.158,0.752833333333333,0.197528202561248,0.402,12,21,"46",48,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"92","Sep2019",1,1,2,0.229666666666667,1.19133333333333,0.253359085450322,0.579,8.5,21,"92",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"25x48","Sep2019",1,1,2,0.212166666666667,1.069,0.164428018917251,0.591,12.5,21,"25",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"127x127","Sep2019",1,1,2,0.222,1.06333333333333,0.205135190073369,0.56,9.5,21,"127",127,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"128x95","Sep2019",1,1,2,0.211833333333333,1.12466666666667,0.198697719466789,0.638,11.5,21,"128",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"44x44","Sep2019",1,1,2,0.225666666666667,1.216,0.210587043630861,0.633,13,21,"44",44,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"15","Sep2019",1,1,2,0.223333333333333,1.21333333333333,0.275241291503026,0.608,8,21,"15",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"2x2","Sep2019",1,1,2,0.205833333333333,1.12366666666667,0.226862244179227,0.573,11.5,21,"2",2,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"39","Sep2019",1,1,2,0.211,1.15466666666667,0.253967777141817,0.565,11,21,"39",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"46x46","Sep2019",1,1,2,0.229833333333333,1.17433333333333,0.253997031618436,0.631,9.5,21,"46",46,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"3x3","Sep2019",1,1,2,0.218833333333333,1.137,0.246201394354939,0.572,10,21,"3",3,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"27","Sep2019",1,1,2,0.2285,1.211,0.266945670523988,0.595,8,21,"27",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"90x48","Sep2019",1,1,2,0.229833333333333,1.16133333333333,0.251222881453295,0.577,8.5,21,"90",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"96x96","Sep2019",1,1,2,0.214666666666667,1.14166666666667,0.218764914838854,0.568,10.5,21,"96",96,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"78","Sep2019",1,1,2,0.2155,1.184,0.262683357005189,0.587,8.5,21,"78",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"70","Sep2019",1,1,2,0.223333333333333,1.215,0.263339808442842,0.609,8.5,21,"70",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"53x53","Sep2019",1,1,2,0.204166666666667,1.099,0.260320041411966,0.569,10,21,"53",53,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"32","Sep2019",1,1,2,0.213333333333333,1.21333333333333,0.265867565285571,0.614,9,21,"32",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"125x125","Sep2019",1,1,2,0.206,1.134,0.223923000514103,0.559,11.5,21,"125",125,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"58","Sep2019",1,1,2,0.226833333333333,1.19766666666667,0.199693482166863,0.599,14,21,"58",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"49x95","Sep2019",1,1,2,0.222,1.13933333333333,0.207008109831541,0.644,11.5,21,"49",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"130","Sep2019",1,1,2,0.233333333333333,1.194,0.249924073902896,0.625,9,21,"130",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"107","Sep2019",1,1,2,0.222833333333333,1.15,0.230077279839147,0.613,10,21,"107",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"17x95","Sep2019",1,1,2,0.218166666666667,1.14266666666667,0.210534063688206,0.638,11.5,21,"17",95,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"45x67","Sep2019",1,1,2,0.212833333333333,1.14,0.216727686247475,0.599,11,21,"45",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"3x48","Sep2019",1,1,2,0.213333333333333,1.14133333333333,0.247440729700399,0.54,9,21,"3",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"69x67","Sep2019",1,1,2,0.210833333333333,1.14433333333333,0.225295467343178,0.57,11,21,"69",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"88x88","Sep2019",1,1,2,0.217166666666667,1.13366666666667,0.220554079688462,0.572,10,21,"88",88,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"59x136","Sep2019",2,1,1,0.215166666666667,1.06033333333333,0.210347290263702,0.578,11.5,21,"59",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"110x110","Sep2019",2,1,1,0.214166666666667,1.07266666666667,0.246710295367936,0.649,11.5,21,"110",110,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"26","Sep2019",2,1,1,0.2285,1.09033333333333,0.31112422185231,0.56,8,21,"26",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"115","Sep2019",2,1,1,0.212666666666667,1.047,0.298609720628118,0.624,10,21,"115",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"61x95","Sep2019",2,1,1,0.215666666666667,1.11733333333333,0.273724902910555,0.685,11.5,21,"61",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"136x136","Sep2019",2,1,1,0.228666666666667,1.10566666666667,0.243891901538507,0.678,11,21,"136",136,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"77","Sep2019",2,1,1,0.214666666666667,1.08683333333333,0.307861952236754,0.6,9.5,21,"77",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"76x76","Sep2019",2,1,1,0.2025,1.06,0.281630389165066,0.485,9.5,21,"76",76,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"12","Sep2019",2,1,1,0.212333333333333,1.15366666666667,0.299916687979129,0.561,9.5,21,"12",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"81x136","Sep2019",2,1,1,0.209666666666667,1.11783333333333,0.231006544915147,0.658,12.5,21,"81",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"117x117","Sep2019",2,1,1,0.218,1.157,0.269130346586266,0.53,9.5,21,"117",117,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"79x79","Sep2019",2,1,1,0.207333333333333,1.09183333333333,0.267883791738033,0.594,12.5,21,"79",79,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"131x134","Sep2019",2,1,1,0.204333333333333,1.08733333333333,0.216960187354731,0.494,12.5,21,"131",134,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"109x136","Sep2019",2,1,1,0.2085,1.063,0.229189880840419,0.5,12.5,21,"109",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"133x92","Sep2019",2,1,1,0.204333333333333,1.07266666666667,0.229425167291852,0.704,13.5,21,"133",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"65x92","Sep2019",2,1,1,0.2025,1.05633333333333,0.195111167994311,0.462,12.5,21,"65",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"43x43","Sep2019",2,1,1,0.198333333333333,0.4615,0.172041816715041,0.293,12,21,"43",43,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"67","Sep2019",2,1,1,0.204,1.04066666666667,0.27248767692778,0.608,10.5,21,"67",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"50x48","Sep2019",2,1,1,0.2075,1.103,0.248572526539981,0.601,12.5,21,"50",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"33","Sep2019",2,1,1,0.218166666666667,1.13933333333333,0.283562949243699,0.599,9,21,"33",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"29x95","Sep2019",2,1,1,0.2135,1.13866666666667,0.274342167572161,0.495,11.5,21,"29",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"91x92","Sep2019",2,1,1,0.214,1.01366666666667,0.285616188172577,0.577,10.5,21,"91",92,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"4","Sep2019",2,1,1,0.2075,1.02866666666667,0.285296846197491,0.629,11,21,"4",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"105x136","Sep2019",2,1,1,0.209333333333333,1.086,0.237028519645133,0.681,12.5,21,"105",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"27x27","Sep2019",2,1,1,0.2025,0.999333333333333,0.259073570610391,0.639,13.5,21,"27",27,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"12x136","Sep2019",2,1,1,0.2065,1.082,0.226717520468433,0.695,14,21,"12",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7","Sep2019",2,1,1,0.212666666666667,1.0635,0.275261251642123,0.561,9.5,20.75,"7",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"82x67","Sep2019",2,1,1,0.208833333333333,1.08383333333333,0.214036499773806,0.728,13,21,"82",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"60x134","Sep2019",2,1,1,0.207333333333333,1.07366666666667,0.244572394769715,0.581,13.5,21,"60",134,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"2x92","Sep2019",2,1,1,0.212166666666667,1.11033333333333,0.278686946209028,0.511,12,21,"2",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"118x136","Sep2019",2,1,1,0.210166666666667,1.09333333333333,0.319245234364773,0.526,9.5,21,"118",136,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"55x136","Sep2019",2,1,1,0.210166666666667,1.09383333333333,0.241879473944495,0.583,12,21,"55",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"83x95","Sep2019",2,1,1,0.223,1.17083333333333,0.192092097045515,0.628,11,20.75,"83",95,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"67x92","Sep2019",2,1,1,0.209333333333333,1.079,0.220580210200105,0.674,13,21,"67",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"79x48","Sep2019",2,1,1,0.2105,1.03333333333333,0.330801512116174,0.496,10,21,"79",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"93x67","Sep2019",2,1,1,0.2075,1.14716666666667,0.238737907540254,0.641,12.5,21,"93",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"20x136","Sep2019",2,1,1,0.2055,1.09383333333333,0.234655053441002,0.662,13,21,"20",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"31x48","Sep2019",2,1,1,0.212166666666667,1.1165,0.258830035659852,0.658,12,21,"31",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"98x98","Sep2019",2,1,1,0.210166666666667,1.08033333333333,0.258730826235842,0.475,13,21,"98",98,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"81x81","Sep2019",2,1,1,0.214333333333333,1.14733333333333,0.289050366514276,0.627,11.5,21,"81",81,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"94","Sep2019",2,1,1,0.229166666666667,1.2065,0.317178967024212,0.532,8,21,"94",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"99x99","Sep2019",2,1,1,0.2115,0.999166666666667,0.30994125959638,0.53,9,21,"99",99,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"96","Sep2019",2,1,1,0.2075,1.09333333333333,0.264350737494423,0.625,11,20.75,"96",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"17x17","Sep2019",2,1,1,0.21,1.1115,0.253340377981415,0.547,12.5,21,"17",17,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"126x126","Sep2019",2,1,1,0.211333333333333,1.10966666666667,0.267395796565983,0.545,10,21,"126",126,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"43x92","Sep2019",2,1,1,0.209,1.08683333333333,0.228038608263148,0.572,12,21,"43",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"65","Sep2019",2,1,1,0.218666666666667,1.20416666666667,0.326875192066534,0.691,9,21,"65",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"108x67","Sep2019",2,1,1,0.207333333333333,1.1055,0.222466416685552,0.661,12.5,21,"108",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"102x67","Sep2019",2,1,1,0.2075,1.05866666666667,0.24767869128417,0.634,12.5,21,"102",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"30x30","Sep2019",2,1,1,0.207333333333333,1.13333333333333,0.277858465072556,0.677,13,21,"30",30,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"11","Sep2019",2,1,1,0.2155,1.16633333333333,0.313913765292995,0.584,9.5,21,"11",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"22x134","Sep2019",2,1,1,0.207833333333333,1.102,0.278947811022112,0.552,9.5,21,"22",134,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"29x29","Sep2019",2,1,1,0.209333333333333,1.12866666666667,0.293670395090651,0.572,11.5,21,"29",29,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"80","Sep2019",2,1,1,0.2075,1.10566666666667,0.253291573826253,0.535,10,20.75,"80",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"80x134","Sep2019",2,1,1,0.2175,1.17666666666667,0.268896267785479,0.619,12.5,21,"80",134,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"16","Sep2019",2,1,1,0.211,1.21066666666667,0.311023765123264,0.639,10,20.75,"16",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"19x19","Sep2019",2,1,1,0.208166666666667,1.07983333333333,0.255270851512446,0.597,12,21,"19",19,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"35x35","Sep2019",2,1,1,0.2075,1.131,0.249886676217947,0.613,11,21,"35",35,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"122x122","Sep2019",2,1,1,0.206833333333333,1.067,0.267692225391913,0.455,12,21,"122",122,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"9x134","Sep2019",2,1,1,0.211833333333333,1.079,0.263975885783641,0.55,9.5,21,"9",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"85","Sep2019",2,1,1,0.218,1.19633333333333,0.324791104161504,0.625,9,21,"85",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"83","Sep2019",2,1,1,0.213333333333333,1.19133333333333,0.323471296942435,0.652,9.5,21,"83",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"40x48","Sep2019",2,1,1,0.212333333333333,1.136,0.271929599701681,0.705,12,21,"40",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"65x65","Sep2019",2,1,1,0.203833333333333,1.13166666666667,0.269143318068488,0.708,13.5,21,"65",65,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"99","Sep2019",2,1,1,0.208,1.09133333333333,0.27469270530156,0.654,11.5,21,"99",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"63","Sep2019",2,1,1,0.2175,1.21,0.314108701754412,0.632,9,21,"63",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"68x68","Sep2019",2,1,1,0.206,1.0095,0.268947262743735,0.507,12,21,"68",68,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"119x67","Sep2019",2,1,1,0.206833333333333,1.08766666666667,0.267635122480625,0.682,12,21,"119",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"101x136","Sep2019",2,1,1,0.205166666666667,1.09733333333333,0.312950763559083,0.54,10,21,"101",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"66x66","Sep2019",2,1,1,0.209333333333333,1.13466666666667,0.279467738134587,0.493,12,21,"66",66,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"14","Sep2019",2,1,1,0.223333333333333,1.20133333333333,0.316434776098662,0.626,9,21,"14",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"112x112","Sep2019",2,1,1,0.210333333333333,1.13466666666667,0.290657913071257,0.528,12,21,"112",112,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"26x134","Sep2019",2,1,1,0.210333333333333,1.11283333333333,0.275503110286346,0.539,9.5,21,"26",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"79","Sep2019",2,1,1,0.223166666666667,1.198,0.304573976295242,0.593,9,21,"79",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"120x120","Sep2019",2,1,1,0.207666666666667,1.13333333333333,0.264460600618577,0.618,12.5,21,"120",120,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"107x107","Sep2019",2,1,1,0.204666666666667,1.06566666666667,0.225584283647384,0.555,14,21,"107",107,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"127","Sep2019",2,1,1,0.211333333333333,1.17933333333333,0.275242683167587,0.679,13.5,21,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"10x10","Sep2019",2,1,1,0.2145,1.10833333333333,0.261931016232175,0.58,9,21,"10",10,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42","Sep2019",2,1,1,0.210166666666667,1.17833333333333,0.265601837806662,0.736,13,21,"42",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"77x77","Sep2019",2,1,1,0.215166666666667,1.13266666666667,0.270355941611733,0.543,9,21,"77",77,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"68","Sep2019",2,1,1,0.216333333333333,1.20233333333333,0.326933555255815,0.588,9.5,21,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"133x133","Sep2019",2,1,1,0.206333333333333,0.988,0.26065933910191,0.398,14.5,21,"133",133,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"113x113","Sep2019",2,1,1,0.213,1.14266666666667,0.242464358660155,0.643,12,21,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"86x134","Sep2019",2,1,1,0.209666666666667,1.12966666666667,0.283858120672664,0.686,11.5,21,"86",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42x136","Sep2019",2,1,1,0.2,1.128,0.273044355969532,0.585,14,21,"42",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"5x5","Sep2019",2,1,1,0.206333333333333,1.11816666666667,0.246888567695391,0.678,13,21,"5",5,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"18x18","Sep2019",2,1,1,0.209333333333333,1.13366666666667,0.264831146928879,0.678,12,21,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"55","Sep2019",2,1,1,0.221333333333333,1.20966666666667,0.308709962704157,0.562,8.5,21,"55",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"54","Sep2019",2,1,1,0.211,1.18366666666667,0.311388044979544,0.656,10,21,"54",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"120x95","Sep2019",2,1,1,0.213166666666667,1.10033333333333,0.203196264775274,0.512,11.5,21,"120",95,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"114x92","Sep2019",2,1,1,0.359,1.22333333333333,0.255513187100154,0.844,7,21,"114",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"39x92","Sep2019",2,1,1,0.215833333333333,1.10766666666667,0.268443991968681,0.625,12,21,"39",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"3","Sep2019",2,1,1,0.218666666666667,1.192,0.295104217323816,0.652,9.5,21,"3",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"101","Sep2019",2,1,1,0.241333333333333,1.20666666666667,0.258247738249562,0.582,8,21,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"44x136","Sep2019",2,1,1,0.211833333333333,1.13633333333333,0.263295977664946,0.585,11.5,21,"44",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"11x92","Sep2019",2,1,1,0.211833333333333,1.13,0.26970730040432,0.547,12,21,"11",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"74x74","Sep2019",2,1,1,0.210166666666667,1.124,0.266999875331297,0.671,12,21,"74",74,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"94x48","Sep2019",2,1,1,0.196666666666667,1.094,0.274518003745561,0.57,13.5,21,"94",48,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"109x109","Sep2019",2,1,1,0.209166666666667,1.12,0.261530738959737,0.594,14,21,"109",109,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"48","Sep2019",2,1,2,0.2235,1.21966666666667,0.272348448160376,0.608,9,21,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"103x103","Sep2019",2,1,2,0.208333333333333,1.107,0.273010999246592,0.513,9,21,"103",103,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"105x105","Sep2019",2,1,2,0.208833333333333,1.1835,0.27762186398661,0.535,12,20.75,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71x71","Sep2019",2,1,2,0.201666666666667,1.05966666666667,0.235407513488051,0.524,13.5,21,"71",71,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"115x92","Sep2019",2,1,2,0.218166666666667,1.24783333333333,0.250150162689478,0.778,12,20,"115",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"38x38","Sep2019",2,1,2,0.212166666666667,1.11633333333333,0.260301194449086,0.642,12,21,"38",38,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"64x64","Sep2019",2,1,2,0.204833333333333,1.1125,0.251740069051598,0.635,13,21,"64",64,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"51x67","Sep2019",2,1,2,0.2035,1.12716666666667,0.249842902683151,0.646,14,21,"51",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"97x97","Sep2019",2,1,2,0.208,1.12116666666667,0.240681611529681,0.543,12,21,"97",97,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7x7","Sep2019",2,1,2,0.2135,1.153,0.261326135947426,0.554,9,21,"7",7,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"70x48","Sep2019",2,1,2,0.205333333333333,1.122,0.27372679139992,0.606,12,21,"70",48,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"97x67","Sep2019",2,1,2,0.2065,1.277,0.264825405843494,0.585,12.5,21,"97",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"51","Sep2019",2,1,2,0.2055,1.40166666666667,0.29069237174606,0.55,10.5,20,"51",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"1x1","Sep2019",2,1,2,0.207166666666667,1.10466666666667,0.267352372215757,0.737,13.5,21,"1",1,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"111x111","Sep2019",2,1,2,0.216166666666667,1.12566666666667,0.237952918152873,0.734,13,20,"111",111,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71","Sep2019",2,1,2,0.209833333333333,1.419,0.310000357084395,0.564,9.5,20,"71",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"49","Sep2019",2,1,2,0.221666666666667,1.28166666666667,0.27842848317472,0.598,9,20.5,"49",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"114x114","Sep2019",2,1,2,0.2095,1.129,0.233392433923729,0.592,11.5,21,"114",114,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"61x61","Sep2019",2,1,2,0.21,1.10933333333333,0.270173096750259,0.516,9,21,"61",61,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"120","Sep2019",2,1,2,0.2235,1.204,0.279932438973507,0.525,8,21,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"41x41","Sep2019",2,1,2,0.204333333333333,1.10966666666667,0.254235573576844,0.53,11.5,21,"41",41,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"100x100","Sep2019",2,1,2,0.209333333333333,1.14033333333333,0.242793998489477,0.695,12,21,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"116x116","Sep2019",2,1,2,0.203333333333333,1.101,0.283343722601304,0.528,10,21,"116",116,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"94x94","Sep2019",2,1,2,0.2005,1.12666666666667,0.286178210667787,0.609,12,21,"94",94,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"32x32","Sep2019",2,1,2,0.201166666666667,1.12766666666667,0.272810748644381,0.629,14,21,"32",32,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"80x80","Sep2019",2,1,2,0.204333333333333,1.07466666666667,0.202833756257625,0.542,14.5,21,"80",80,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"58x58","Sep2019",2,1,2,0.207333333333333,1.13733333333333,0.263111471887623,0.619,14.5,21,"58",58,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"129x129","Sep2019",2,1,2,0.2035,1.13,0.264451756704087,0.537,12.5,21,"129",129,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"25","Sep2019",2,1,2,0.214333333333333,1.19366666666667,0.278889959065554,0.594,9.5,21,"25",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
